Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
39.26570625000005,1931.6941249999898,,,,0.0404296875,0.2060546875,-1.05087890625,0.046173984460918624,0.3069368975378201,14.751575210393904,22.627588916438917,3947.20172973816,0,333.78593746445756,182.28851975376946,54.61088404883552,0.0016859155106832846,0.000919844784093287,2.61396484375,,
39.76614575000001,1881.6530249999887,,,,-0.14453125,-0.21435546875,-0.9134765625,0.04342913951963441,0.2901391820869331,14.82397363535514,20.441276591261254,3809.07637273488,0,303.0078167411102,165.46831279886302,54.60105150165795,0.0017542588691655306,0.0009577310736891972,2.12314453125,,
40.26523700000001,1831.731099999995,,,,0.16201171875,0.20478515625,-0.9494140625,0.04136558556746471,0.2662304493963883,14.89629623648664,18.626904048836927,3611.36547506832,0,277.4572116083718,149.40648619471318,53.85638722810249,0.0017818295511199526,0.0009595781162484371,2.2171875,,
40.767043499999964,1781.5593749999928,,,,-0.08359375,-0.13271484375,-0.93671875,0.038736477701684084,0.24082399864099474,15.015950548499651,15.794166669573622,3456.1707979804796,0,237.13299537827191,133.92520254849921,56.51235851443315,0.0017992142867302209,0.0010168461468236924,2.01298828125,,
41.26573875000002,1731.68594999999,,,,-0.0771484375,0.04189453125,-0.96826171875,0.03529819135702841,0.21997412423870868,15.129562279746182,13.446300044299122,3286.73423419632,0,203.41986903534038,116.06210360978646,57.04955010797422,0.0018967496563048216,0.0010819289123706198,1.72099609375,,
41.76512075000005,1681.7321749999926,,,,0.0080078125,0.0380859375,-1.02998046875,0.03159028388859747,0.19803077075813585,15.22989071566968,11.589625836467023,3082.9495907327996,0,176.49440357641987,97.42133949920367,55.18946675634155,0.0020346071297598104,0.0011223358734690752,1.36982421875,,
42.266418500000064,1631.635674999991,,,,-0.0181640625,0.01728515625,-1.00107421875,0.02821146663246852,0.17537043562231766,15.317307571210312,10.019027112398092,2932.78146189072,0,153.4539680189871,82.78016863959535,53.93088675433495,0.002120504684114917,0.0011433406438568544,1.13173828125,,
42.765846249999996,1581.6457249999871,,,,-0.04072265625,0.07099609375,-0.99541015625,0.025265109330964486,0.15680549764306811,15.401088162048216,8.590495049376472,2769.20920439328,0,132.29314636865178,70.01134895319623,52.89799197775807,0.0022426963588303883,0.0011858998700245156,0.9529296875,,
43.26615149999988,1531.651974999993,,,,-0.02431640625,0.0583984375,-0.9517578125,0.022305749933081334,0.13904727186195537,15.484765405814883,7.246692799041088,2585.0071551372,0,112.20455940342133,57.70383494243079,51.41279058365509,0.00241267755053797,0.0012400808213623021,1.00185546875,,
43.76701450000009,1481.5586499999927,,,,-0.01962890625,-0.01650390625,-0.875390625,0.01917420414945381,0.12080411737099606,15.562371067274858,5.9643912521389755,2398.1871120031196,0,92.81260336314674,46.040203507389464,49.54823003738771,0.0026319677144209753,0.0013027534311790454,1.07529296875,,
44.26597125000004,1431.6949999999904,,,,-0.03046875,0.026953125,-0.968359375,0.016174601147077836,0.10283628977393648,15.634376805514695,4.898414617661538,2193.0411117230396,0,76.57876740916707,35.52578348816266,46.31430448650492,0.0029044234122379948,0.0013431481104415155,1.060546875,,
44.76711800000006,1381.544124999993,,,,-0.070703125,-0.0669921875,-1.005859375,0.013207115252528817,0.08468485682432714,15.692252730154483,4.154108387472564,1969.0455555213598,0,65.18529171505354,26.060526722746335,39.894856573710186,0.003262107173896732,0.0012978731194394967,0.8271484375,,
45.268646000000004,1331.4177999999945,,,,-0.0076171875,0.01474609375,-0.97763671875,0.010729280991259992,0.06791749584692483,15.745755089073986,3.4731279161526403,1760.9674020979198,0,54.6790852214138,18.922389999729305,34.70034203999751,0.0035941962348602793,0.001247107225611231,0.7599609375,,
45.7662502499999,1281.6263249999927,,,,-0.05078125,-0.0689453125,-1.006640625,0.00885650041258339,0.054399552749445544,15.820867633278407,2.286727903274794,1563.8848229620799,0,36.17270295764692,13.887917230259632,38.43793703208243,0.003934749134991861,0.0015121499786124102,0.84267578125,,
46.265528000000174,1231.7141999999876,,,,-0.01328125,0.01650390625,-0.97763671875,0.006591663569693475,0.040957272225907816,15.881870554232568,1.5446868464147252,1323.34354545144,0,24.529924751901557,8.772865207492412,35.56732747856068,0.0047225885991317865,0.0016719403695224608,0.83115234375,,
46.76651449999996,1181.6102749999984,,,,-0.044921875,0.10224609375,-0.9560546875,0.00464822260341465,0.029163407586685404,15.931744857150665,1.0068718367325,1065.10462932552,0,16.03905735568114,4.99150377601921,30.987906275995222,0.0059256830292685175,0.0018300572668712802,0.7091796875,,
47.265910000000005,1131.6893499999946,,,,-0.04970703125,0.04638671875,-0.97099609375,0.0028909546083934682,0.017366947992017445,15.975495414560257,0.5610652311867707,767.072206254,0,8.962133143938654,2.2535190004324357,24.80581132108674,0.007941440965374354,0.0019470091735126285,0.63544921875,,
47.76677550000007,1081.5938749999964,,,,-0.02392578125,0.01865234375,-0.9720703125,0.0014913831298848288,0.008689741416998811,16.01185360016637,0.2641862000060181,578.47192728288,0,4.229492752751853,0.8646355342854857,20.3038393841164,0.010197957397233887,0.0020457332559776715,0.5380859375,,
48.26696775000006,1031.5619749999928,,,,-0.0453125,0.0361328125,-0.96728515625,0.00041148878711225916,0.002922429820178448,16.040842424933413,0.09239854594961217,78.43509658488,0,1.4819008312088402,0.05974324957480444,2.503651075159966,0.001776074769325988,0.00029556398791277284,0.34677734375,,
48.7659955000001,1000.3687749999993,,,,-0.0625,0.04033203125,-0.9646484375,0.0004228369629238167,0.0011231780996566912,16.063770683065663,0.04894179834165968,0,0,0.7861819675139776,0,0,0,0,0.19306640625,,
49.26557800000012,1000,,,,-0.0625,0.04033203125,-0.965234375,0.0006300976727793786,0.0009568968713403505,16.081612522164455,0.04542485004176893,0,0,0.7305077300946465,0,0,0,0,0.12041015625,,
49.76625975000011,1000,,,,-0.0625,0.040234375,-0.9654296875,0.0007390037375143723,0.0012406523962502402,16.096472353661508,0.04392148936908477,0,0,0.706984457112413,0,0,0,0,0.08662109375,,
50.266594250000125,1000,,,,-0.0625,0.04033203125,-0.9650390625,0.0007364954531678532,0.000844660618739306,16.10981957232839,0.046598265462137356,0,0,0.7506895125677007,0,0,0,0,0.07109375,,
50.76666450000005,1016.9975750000027,,,,-0.0625,0.04072265625,-0.96484375,0.0006698113890033156,0.0007792625212498922,16.120733070669658,0.046669703446096625,0,0,0.7523508944716247,0,0,0,0,0.06396484375,,
51.26934449999989,1066.5234249999962,,,,-0.04921875,0.03251953125,-0.9787109375,0.0008212661891821391,0.0007828034390635128,16.128940721555356,0.11094138877862676,0,0,1.7894024491241822,0,0,0,0,0.0810546875,,
51.7663795000001,1116.2201749999963,,,,-0.04873046875,0.01826171875,-0.984765625,0.0017057445072349426,0.003519271794402045,16.13173531625762,0.2794338961324034,306.30528372599997,0,4.507754767859129,0.5993976580403072,10.900844279665577,0.001929018597937198,0.000415796514262993,0.18955078125,,
52.266332250000026,1166.2333249999983,,,,-0.05126953125,0.069140625,-0.953125,0.002714893192575477,0.00949398820554772,16.12757476779136,0.5695730994137542,866.76541312824,0,9.185577128668319,2.3821230013268284,25.73313688400983,0.0040038285243637565,0.0010274246505494928,0.4029296875,,
52.76672374999998,1216.2541749999968,,,,-0.07568359375,-0.00185546875,-0.9224609375,0.003951260652536278,0.018850055245946424,16.115988381846844,0.9963404348210533,1167.72998934312,0,16.056403689891134,4.649339097962523,28.792368415091175,0.004067307232356015,0.0011680981082271373,0.48466796875,,
53.266270749999954,1266.2302249999968,,,,0.0025390625,-0.00673828125,-0.98876953125,0.005843104096425061,0.030656043925623044,16.09620024641966,1.528462590225027,1432.35681053136,0,24.60123708418313,8.417746631408694,34.013442018872546,0.0036790237613415675,0.001245741543207063,0.578515625,,
53.76615675000003,1316.20275,,,,-0.0828125,0.12568359375,-0.91796875,0.007814720674617878,0.04414344894871775,16.064340189086565,2.2533042958748792,1670.8036929395998,0,36.19434814003211,13.08545611837965,36.25878875617645,0.0033774730320032626,0.0012239140110823763,0.76103515625,,
54.26842174999994,1366.4242750000017,,,,-0.09404296875,0.001953125,-0.994921875,0.009685500057625038,0.05780712139157492,16.01059069656161,3.3547616450711586,1879.1960056284,0,53.707600817726686,18.23506753135232,33.94059537882157,0.003178722295912662,0.0010780711108604013,0.805859375,,
54.76704849999999,1416.2825749999956,,,,-0.08623046875,-0.0515625,-0.977734375,0.011884904470034081,0.07295539771345197,15.967324770419205,4.102465218895398,2109.78890640264,0,65.50270498489571,25.128387976608124,38.26893687286058,0.002914677438008974,0.0011129933634709123,0.7236328125,,
55.267541999999935,1466.3353000000054,,,,-0.04677734375,-0.0052734375,-0.9310546875,0.0147579779761511,0.09028252645248744,15.918891872338694,4.964136250675609,2322.89360807184,0,79.01914135244911,34.31972592371378,43.39087579294562,0.0026366760366527365,0.0011425080083238832,0.81259765625,,
55.766872500000105,1516.2742250000017,,,,0.05224609375,-0.00458984375,-0.93720703125,0.017265120478850884,0.10895764836361324,15.856326083800601,6.056376932122816,2542.072055538,0,96.02467244111085,43.93499342523116,45.72737200149068,0.0024831270941828043,0.0011350110178165542,0.86875,,
56.26702674999997,1566.2852999999973,,,,-0.03271484375,0.04677734375,-0.97490234375,0.019917793381147533,0.1285148669804035,15.779548457696027,7.381358966783749,2743.0292656132797,0,116.46526137638273,54.67791088184619,46.93143329852243,0.0023528023156353106,0.001103861860457608,0.84189453125,,
56.7667185,1616.2876999999983,,,,-0.0216796875,0.04951171875,-0.97900390625,0.02265991890064183,0.1481801102808371,15.697301526114705,8.762524489798555,2906.18264409024,0,137.53705635484104,65.90717367064751,47.89463879569613,0.0022523112567607692,0.0010777073372239996,0.75693359375,,
57.267686500000025,1666.3337,,,,-0.106640625,0.1203125,-1.015625,0.025508162724500995,0.16801357922218504,15.602181915134372,10.282742609126988,3094.36404404088,0,160.42129055444963,78.97573692912646,49.21517727988201,0.0021293516884481308,0.0010476512370437955,0.77490234375,,
57.766753749999964,1716.2768750000037,,,,-0.06875,-0.02392578125,-0.993359375,0.029343824669411094,0.18999997122042783,15.500679977539685,11.975698378660274,3284.43039958368,0,185.61488982563415,96.44540774483077,51.922818918543115,0.0019734593069027683,0.001023998612839605,0.95458984375,,
58.26786325000013,1766.3504750000043,,,,-0.00458984375,0.0552734375,-0.93515625,0.033137598086282465,0.21250691242312164,15.379864723302347,13.95961695761324,3474.49675512648,0,214.67299845452925,115.19085745299176,53.64969773116367,0.001846475011273697,0.0009903780826118972,1.22373046875,,
58.76693475000002,1816.2787749999964,,,,-0.03505859375,0.0427734375,-0.98837890625,0.03673578882294132,0.2345952952925309,15.221403623093243,16.697820399255754,3644.87579670672,0,254.1264038752301,133.9445192448896,52.721347618913626,0.001752419612685892,0.0009238523242960167,1.66494140625,,
59.26827700000018,1866.400099999999,,,,-0.00556640625,0.068359375,-1.0541015625,0.03983756356184583,0.2560519536152327,15.075570417973353,19.021970994154863,3809.80941102072,0,286.75001193215854,151.80662528928343,52.930978984120166,0.001687096278081762,0.0008929116539498887,1.76318359375,,
59.76768200000008,1916.3338249999929,,,,0.07900390625,0.20556640625,-0.98056640625,0.041539778112061554,0.27946230764088026,14.955459489999953,20.725530405975782,3966.0512856597597,0,309.9369963513714,164.76492009088676,53.16784027770225,0.0016962052350438495,0.0009018241641705347,1.65673828125,,
60.26782875000006,1966.3714749999988,,,,-0.08828125,0.17666015625,-0.9466796875,0.04455454695520244,0.3010690345837509,14.814505311348716,22.85787003923117,4078.8344619239997,0,338.6145984831611,181.73402337370507,53.666223368126865,0.0016567273138526535,0.0008890464503620516,1.99375,,
60.766906000000105,1999.3064500000014,,,,-0.0537109375,0.0486328125,-1.00078125,0.046663053178288845,0.31108495059116603,14.748643373377567,23.15999056321743,4065.7444925339996,0,341.57903323237275,189.71874276459238,55.542171531478594,0.0016397397826012634,0.0009107328103195667,2.51640625,,
