timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
322291020,322290599,0.0044948095,-0.003117493,-0.047580265,0.16128619,0.0,0.0,0.0,-1.0
322295990,322295664,-0.002932844,-0.0054866737,-0.04843532,0.16128619,0.0,0.0,0.0,-1.0
322297329,322296940,-0.00085898465,-0.005721683,-0.047827702,0.16128619,0.0,0.0,0.0,-1.0
322301185,322300778,0.0010272049,-0.0064905453,-0.042376213,0.17363633,0.0,0.0,0.0,-1.0
322304870,322304544,-0.0037716317,-0.004431893,-0.04576274,0.17363633,0.0,0.0,0.0,-1.0
322307474,322307098,-0.00558814,-0.003920362,-0.049069494,0.17363633,0.0,0.0,0.0,-1.0
322311436,322311057,0.0013486863,-0.005144836,-0.049610008,0.17363633,0.0,0.0,0.0,-1.0
322316447,322316126,-0.0027614885,-0.008135791,-0.042176194,0.17363633,0.0,0.0,0.0,-1.0
322319062,322318667,-0.004457372,-0.0070100743,-0.044676982,0.17363633,0.0,0.0,0.0,-1.0
322321588,322321174,0.00016916967,-0.0043777335,-0.049035832,0.1851129,0.0,0.0,0.0,-1.0
322325194,322324871,-0.0009481307,-0.003827155,-0.048698656,0.1851129,0.0,0.0,0.0,-1.0
322329047,322328664,-0.0013932786,-0.0047918097,-0.04687306,0.1851129,0.0,0.0,0.0,-1.0
322332858,322332469,0.008041434,-0.008570692,-0.047211435,0.1851129,0.0,0.0,0.0,-1.0
322336599,322336264,-0.010821488,-0.0039381096,-0.04349642,0.1851129,0.0,0.0,0.0,-1.0
322339186,322338805,-0.012321894,-0.0011511903,-0.045968857,0.1851129,0.0,0.0,0.0,-1.0
322343033,322342630,0.013187442,-0.00702491,-0.051170032,0.19857186,0.0,0.0,0.0,-1.0
322346795,322346417,0.010930466,-0.012996432,-0.048396427,0.19857186,0.0,0.0,0.0,-1.0
322377190,322376856,0.013600435,-0.008432631,-0.04528015,0.21046805,0.0,0.0,0.0,-1.0
322378451,322378126,0.013159084,-0.00603976,-0.045586478,0.21046805,0.0,0.0,0.0,-1.0
322381042,322380668,0.00046189237,-0.0041866926,-0.049270846,0.21046805,0.0,0.0,0.0,-1.0
322386062,322385736,-0.005530245,-0.008543576,-0.045470092,0.22324315,0.0,0.0,0.0,-1.0
322388604,322388276,-0.0031828214,-0.009913493,-0.048439555,0.22324315,0.0,0.0,0.0,-1.0
322392713,322392326,0.0075188954,-0.0081776595,-0.052277714,0.22324315,0.0,0.0,0.0,-1.0
322528172,322527823,-0.001894108,-0.0069835014,0.0010400275,0.24907759,0.0,0.0,0.0,-1.0
322532066,322531650,0.0009168572,0.0031098954,0.0022892978,0.24907759,0.0,0.0,0.0,-1.0
322535765,322535435,0.01602384,-0.0036584605,0.006774116,0.2497686,0.0,0.0,0.0,-1.0
322539595,322539240,0.014608069,-0.01455617,0.005930481,0.2497686,0.0,0.0,0.0,-1.0
322542178,322541785,0.009254017,-0.0066430243,0.007955437,0.2497686,0.0,0.0,0.0,-1.0
322545908,322545582,-0.008590973,0.0013637001,0.011709562,0.2497686,0.0,0.0,0.0,-1.0
322549734,322549399,0.00214492,-0.009297938,0.0032849894,0.2497686,0.0,0.0,0.0,-1.0
322553610,322553196,-0.0062493617,-0.0008394516,0.006359646,0.24765791,0.0,0.0,0.0,-1.0
322556421,322555991,-0.025416477,0.0040442506,0.009277579,0.24765791,0.0,0.0,0.0,-1.0
322560050,322559728,-0.011684152,-0.008933731,0.011921227,0.24765791,0.0,0.0,0.0,-1.0
322563802,322563478,0.024545176,-0.012528228,0.015315877,0.24765791,0.0,0.0,0.0,-1.0
322568804,322568481,0.0046877153,-0.009434352,0.00942211,0.24765791,0.0,0.0,0.0,-1.0
322570060,322569735,0.0018166804,-0.0096261725,0.010429328,0.24765791,0.0,0.0,0.0,-1.0
322573883,322573498,0.0052146325,-0.008570593,0.016321007,0.24882075,0.0,0.0,0.0,-1.0
322578895,322578570,0.00083764934,-0.0037701249,0.013054539,0.24882075,0.0,0.0,0.0,-1.0
322581430,322581105,-0.00037154945,0.0015948354,0.015892012,0.24882075,0.0,0.0,0.0,-1.0
322584049,322583669,-0.0030699703,0.0068985885,0.021259708,0.24882075,0.0,0.0,0.0,-1.0
