timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
332472033,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.025306739,0.006010474,-0.11762488,-0.07166824,-0.0063453927,2.7704954,0.0,0.0,0.0,-0.0023608294,-0.00020902412,-0.32286963
332573512,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.025519755,0.006143266,-0.11745018,-0.08443169,-0.023673851,2.8712664,0.0,0.0,0.0,-0.002740676,-0.00076845963,-0.31824553
332674989,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.026005989,0.0047003534,-0.11677557,-0.08150177,-0.037666857,2.8404279,0.0,0.0,0.0,-0.0026583236,-0.0012285709,-0.31966063
332771396,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.026369099,0.0014827405,-0.116873145,-0.077414185,-0.05363642,2.7892578,0.0,0.0,0.0,-0.0025425598,-0.0017616128,-0.32200867
332872929,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.026588079,-0.0030780165,-0.116852224,-0.07131814,-0.07229786,2.7371938,0.0,0.0,0.0,-0.0023584801,-0.0023908794,-0.32439774
332974351,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.026605675,-0.007510498,-0.11721009,-0.08003742,-0.047295053,2.7519987,0.0,0.0,0.0,-0.002642338,-0.0015613886,-0.3237184
333085983,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.026075829,-0.011686966,-0.11639637,-0.07549063,-0.08432076,2.9146924,0.0,0.0,0.0,-0.002435401,-0.0027202694,-0.31625283
333187726,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.025395077,-0.0160309,-0.11561537,-0.0789221,-0.106720544,2.7298198,0.0,0.0,0.0,-0.0026138043,-0.0035344549,-0.32473612
333288937,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.024881657,-0.02027706,-0.115768194,-0.07344157,-0.0696335,2.7388928,0.0,0.0,0.0,-0.0024297063,-0.0023037216,-0.32431978
333375191,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.024110388,-0.023263799,-0.115472436,-0.07257668,-0.10097952,2.8724241,0.0,0.0,0.0,-0.0023559756,-0.0032779854,-0.3181924
333486828,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.022493724,-0.027105313,-0.1139245,-0.06090227,-0.10594799,2.762251,0.0,0.0,0.0,-0.0020070863,-0.0034916066,-0.32324794
333689941,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.019434415,-0.032109585,-0.11340737,-0.08209282,-0.08126392,2.7137246,0.0,0.0,0.0,-0.0027237185,-0.0026962173,-0.32547468
333791304,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.018420964,-0.032128774,-0.11297798,-0.052527748,-0.050716802,2.6548982,0.0,0.0,0.0,-0.0017577807,-0.0016971795,-0.32817408
333872440,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.017331263,-0.030766362,-0.11183417,-0.044180013,-0.07271031,2.8329697,0.0,0.0,0.0,-0.0014412274,-0.0023719342,-0.32000285
333984090,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.015267823,-0.028389713,-0.109445214,-0.04326644,-0.06648018,2.8951168,0.0,0.0,0.0,-0.001398276,-0.0021484927,-0.3171511
334085720,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.013310175,-0.026485076,-0.1075902,-0.050271206,-0.08466814,2.7413003,0.0,0.0,0.0,-0.0016613103,-0.0027980243,-0.3242093
