timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
319435205,319434900,0.17922129,-0.8670729,-0.50037503
319439038,319438708,-0.32711336,0.8866856,-0.72452664
319442813,319442514,-0.41540125,1.1046553,0.2710914
319445600,319445289,-0.16705872,0.65882313,0.9046232
319448112,319447808,0.15770333,0.16953085,1.2647767
319451892,319451587,0.49687243,-0.6000261,0.0470626
319455726,319455380,0.33330727,-1.18388,-1.6517165
319459373,319459073,-0.36706358,-0.44389695,-1.5165275
319463136,319462820,-0.6855507,0.8813481,0.44951427
319465726,319465386,-0.35500768,1.3783898,1.6041901
319469452,319469154,0.3763361,0.6673517,1.8379259
319473302,319472962,0.9277168,-0.70628804,-0.31302375
319479602,319479304,-0.47631967,-1.2734326,-1.4535412
319483453,319483116,-0.8194407,0.61677283,0.88330233
319488481,319488184,-0.15319286,1.7994002,2.4042916
319491094,319490729,0.5367897,1.0564536,0.6889039
319494836,319494528,0.93862724,-1.3893567,-2.0816429
319499905,319499602,-0.0883718,-1.6460085,-1.7562298
319501187,319500886,-0.4581779,-0.8032988,-0.71352285
319504970,319504675,-1.1198618,1.728814,2.0947876
319508787,319508483,-0.36570233,2.0577674,2.2297716
319511347,319511022,0.5505923,0.7596471,0.6519978
319536911,319536574,1.2162659,-1.7873124,-2.2077968
319540569,319540260,-0.34027606,0.03676575,-1.5313369
319543125,319542778,-1.3521926,1.4708651,0.115095325
319546839,319546543,-1.3579487,1.5074787,2.1438959
319550675,319550351,0.17701861,-0.84025496,1.436112
319553211,319552890,1.1501863,-2.0976098,-0.014796339
319557044,319556700,1.6963773,-1.1013074,-1.8580401
319562070,319561766,-0.3957715,1.9799315,-0.9660799
319564673,319564312,-1.4248576,1.6776553,0.60174876
319567194,319566850,-1.6750702,0.32582977,1.8490355
319570978,319570646,-0.22095267,-1.551053,2.028407
319574783,319574453,1.3121355,-1.3476957,-0.25987288
319581101,319580795,0.085364334,1.7535765,-2.1293674
319584905,319584601,-1.4728836,0.9749914,-0.016767569
319591278,319590944,0.0629325,-2.208662,1.9524714
319592531,319592223,0.55336225,-2.0525405,1.3671185
319595056,319594761,1.1531373,-0.6718514,-0.41050324
319601403,319601095,0.023521246,2.3065312,-1.7347952
319602664,319602366,-0.4564615,1.8561342,-1.2054152
319606464,319606166,-1.1286899,-0.83979183,1.3209252
319610541,319610220,-0.23329121,-2.554194,2.088094
319613103,319612753,0.33636418,-1.6865152,1.1871264
319616905,319616569,0.92376184,1.5225465,-1.027114
319621753,319621454,0.07502759,2.0620563,-1.9258081
319624443,319624030,-0.20955747,0.4188018,-0.34809673
319626848,319626513,-0.46947953,-1.3803201,1.4724808
319630604,319630285,-0.65034527,-2.3506489,2.080394
319634423,319634098,-0.45419604,0.016710501,-0.3019672
319638215,319637885,0.519008,2.2963207,-1.7547367
319641986,319641689,0.78421384,1.2293922,-0.8579219
319644624,319644276,0.54576397,-0.66099614,0.32829717
319648348,319648031,-0.47162834,-2.4462163,1.4106677
319652185,319651839,-0.8898791,-0.837463,0.76065654
319655984,319655650,-0.21473004,1.7121409,-1.215331
319658528,319658199,0.3412337,1.9992696,-1.6189013
319662303,319661987,0.9182882,0.49102286,0.05646928
319666137,319665794,0.4692682,-1.31237,1.1771274
319668644,319668331,-0.2417012,-1.6193119,1.0936475
319672445,319672136,-0.83125806,-0.27376497,-0.49434754
319676326,319675959,-0.51918834,1.1071273,-1.0600543
319682593,319682295,0.94751996,0.35527295,0.99537665
319686387,319686092,0.18961535,-0.90003383,0.7933188
319692981,319692667,-0.74744195,-0.6004574,-1.4485488
319694225,319693927,-0.54655486,-0.2584995,-1.458197
319697971,319697659,0.68324685,0.5291519,0.11669896
319700558,319700209,0.7535152,0.9774404,1.3433146
319704202,319703902,0.38747934,0.85006493,1.5931878
319707958,319707657,-0.3757174,-0.013131892,-0.1546023
319711784,319711464,-0.41935223,-1.3821372,-1.8917892
319714337,319714003,-0.21747893,-1.283308,-1.6405649
319718127,319717807,0.20801091,-0.08726736,0.18820146
319721930,319721614,0.09356,1.7111137,1.7803448
319726984,319726688,-0.06144297,0.8904641,0.3679492
319728310,319727957,-0.033983294,0.059439193,-0.2736504
319732060,319731765,0.37763304,-2.1077092,-1.7603207
319738423,319738105,-0.25836876,-0.126777,0.7252994
319739721,319739385,-0.4303281,0.86340994,1.1552995
319742216,319741921,-0.71619976,2.3428144,1.4815452
319747297,319746989,-0.14075787,0.8429503,0.16112338
319749817,319749522,0.613026,-1.3262547,-0.9529924
319753639,319753330,0.8877684,-2.7235143,-1.6073633
319759969,319759672,-1.1872396,1.5697902,0.84324974
319799314,319799003,-1.4266921,1.6831931,-1.2291548
319801867,319801538,-1.9598254,2.158764,-0.022817729
319805645,319805350,-0.60876673,0.6014501,2.1593482
319809499,319809155,1.8402066,-1.452906,1.3028532
319813280,319812968,1.9158399,-1.4805585,-0.8909692
319815789,319815493,0.29767495,-0.046128467,-2.495294
319819608,319819298,-1.8713009,1.5822034,-1.7175957
319823447,319823110,-1.5417442,0.7977126,1.3128176
319828482,319828178,1.3190916,-1.2234173,2.6981184
319829752,319829448,1.8255789,-1.283476,1.9106706
319833606,319833253,1.5097442,-0.42255774,-1.7709475
319838623,319838327,-1.2283183,1.2814537,-2.9278657
319841229,319840872,-1.8176094,0.80643713,-0.5711815
319843734,319843420,-1.1546804,-0.24695083,2.2510326
319848779,319848476,0.91804934,-1.2604464,3.0678446
319851334,319851015,1.1176223,-0.51330554,0.49575981
319853874,319853577,0.647823,0.7125706,-2.705066
319861639,319861338,-0.5231565,-0.11253421,0.16457401
319865397,319865066,-0.341447,-1.4175533,3.7693176
319869140,319868813,-0.12894775,-0.7679732,2.1610615
319871645,319871347,0.15697749,0.57896036,-0.71891934
319876767,319876461,0.441479,1.4495703,-3.5505104
319880494,319880192,0.3351714,-0.13763691,-0.07732059
319883038,319882728,0.12260625,-1.1674833,2.4091017
319885622,319885293,-0.23996675,-1.5791148,3.2695286
319897020,319896690,1.1317997,1.0238698,-2.0811946
319900812,319900506,0.9803542,-0.31957,0.6959818
319903366,319903028,-0.06594364,-1.1269784,2.4157972
319907134,319906832,-1.5159363,-0.75836116,1.6064928
319910979,319910646,-1.0318964,0.19879861,-1.5451941
319914745,319914446,0.9240904,1.0070727,-2.1979132
319917334,319917001,1.8937347,1.0393078,-0.8811852
319921106,319920789,1.2063401,0.2568246,1.5968751
319924953,319924612,-0.910203,-0.7508979,1.5021875
319929965,319929669,-1.71636,-0.5974955,-1.5044291
319932508,319932206,-0.39848208,0.38152966,-1.7347622
319935045,319934742,1.0621871,0.910583,-0.34319395
319941583,319941284,0.21611907,0.148285,1.4881067
319945329,319945017,-1.2251468,-0.86784863,-0.24996611
319950331,319950011,-0.62792367,-1.2605067,-1.6656764
319952934,319952582,0.42023006,-0.39630914,-0.68100893
319956682,319956344,1.5493488,1.4692637,1.5111761
319961683,319961385,0.042637352,1.2405894,0.9863155
319962952,319962655,-0.5410703,0.58988345,0.18726802
319966805,319966468,-1.0017053,-1.5478612,-2.0455992
319970596,319970289,-0.17081678,-2.0055025,-1.5895164
319973112,319972801,0.6369135,-0.672997,0.5806566
319976961,319976630,0.6367952,1.8976848,2.2034564
319982008,319981683,-0.75149214,1.5021442,0.16899963
319984566,319984255,-0.86273956,-0.45016348,-1.4545144
319988396,319988031,0.18338716,-2.6295505,-1.4932221
319990885,319990563,0.88840914,-2.2030988,-0.57886636
319994686,319994375,0.69329953,0.44232595,1.2042682
319998474,319998174,-0.951596,2.8151693,1.2551253
320002310,320001981,-1.343075,1.5785555,-0.10712579
320004822,320004519,-0.24456882,-0.6310148,-0.8565492
320008668,320008340,1.4225606,-2.7110221,-1.103734
320012428,320012130,0.91375387,-0.94536006,0.29601148
320016252,320015935,-1.2120298,1.7752163,0.8626564
320019004,320018681,-1.7310547,2.5249555,0.6366903
320022770,320022469,-0.67497313,1.0613191,-0.27476496
320026629,320026277,1.6038108,-1.7076384,-0.120633595
320029122,320028791,2.1683412,-2.3626943,0.03776536
320032794,320032467,0.31823385,-0.9943388,-0.35153347
320036535,320036228,-2.1272366,1.5997531,-0.6555079
320042879,320042577,0.20335267,0.54819864,1.13728
320044152,320043847,1.2345989,-0.31278846,1.198491
320046682,320046382,2.4990573,-1.643291,0.99819756
320051769,320051473,0.63110596,-0.9255069,-1.4664894
320054337,320054005,-1.5980935,0.54435515,-2.2236667
320058141,320057814,-2.340128,1.8623707,-0.59267646
320064474,320064151,1.8078032,-0.80053693,3.027605
320068254,320067948,2.3610904,-1.5328144,0.49753496
320072066,320071756,-0.04383632,-0.23135367,-2.8429782
320074634,320074309,-1.8131891,0.86853504,-3.5342653
320078398,320078102,-1.985372,1.0600066,-0.48215497
320083477,320083173,0.8622013,-0.61154354,4.0547895
320086023,320085709,1.8280189,-0.85764146,3.1220288
320088623,320088278,1.6056006,-0.4701226,-0.23369256
320092374,320092054,-0.17841074,0.31500044,-4.1983404
320096205,320095865,-1.607808,0.5252867,-2.356488
320100200,320099883,-0.6301432,-0.15597324,2.6570542
320103991,320103693,1.100631,-0.32310975,4.4176583
320107723,320107418,0.77287865,-0.25094765,-0.069318295
320110244,320109945,-0.23670511,-0.10587185,-3.303052
