timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
336728997,32767,32767,32767,-5,-18,32767
336734072,32767,32767,32767,32767,32767,-15
336739149,32767,32767,32767,32767,6,32767
336744221,32767,32767,32767,32767,32767,-12
336749310,32767,32767,32767,32767,32767,32767
336754368,32767,32767,32767,32767,-18,-5
336759454,32767,32767,32767,32767,32767,32767
336764523,32767,32767,32767,32767,32767,-12
336769600,32767,32767,32767,32767,-43,32767
336774661,32767,32767,32767,32767,32767,-18
336779746,32767,32767,32767,-6,-18,32767
336785049,32767,32767,32767,32767,32767,-17
336805105,32767,32767,32767,32767,-20,-18
336810180,32767,32767,32767,32767,32767,32767
336815289,32767,32767,32767,32767,6,-39
336820360,32767,32767,32767,32767,32767,32767
336825407,32767,32767,32767,32767,32767,-30
336830497,32767,32767,32767,32767,-20,32767
336835554,32767,32767,32767,32767,32767,-31
336840630,32767,32767,32767,-7,6,32767
336845696,32767,32767,32767,32767,32767,-29
336871245,32767,32767,32767,32767,32767,32767
336876239,32767,32767,32767,32767,32767,-36
336881307,32767,32767,32767,32767,-20,32767
336886296,32767,32767,32767,32767,32767,-33
336891367,32767,32767,32767,-6,6,2
336896434,32767,32767,32767,32767,32767,32767
336901550,32767,32767,32767,32767,32767,32767
336906579,32767,32767,32767,32767,-20,-18
336937021,32767,32767,32767,32767,32767,32767
336942104,32767,32767,32767,-7,32767,32767
336947384,32767,32767,32767,32767,-44,-32
336952416,32767,32767,32767,32767,32767,-1
336957412,32767,32767,32767,32767,-20,-36
336962458,32767,32767,32767,32767,32767,-6
336967466,32767,32767,32767,32767,5,32767
336972547,32767,32767,32767,32767,32767,-1
336977626,32767,32767,32767,32767,32767,32767
336982695,32767,32767,32767,32767,-18,-2
336987769,32767,32767,32767,32767,32767,32767
336992835,32767,32767,32767,32767,6,-4
336997906,32767,32767,32767,32767,32767,32767
337003005,32767,32767,32767,-7,32767,-12
337008054,32767,32767,32767,32767,-18,-38
337013130,32767,32767,32767,32767,32767,-3
337018207,32767,32767,32767,32767,9,32767
337023294,32767,32767,32767,32767,32767,-13
337028665,32767,32767,32767,32767,32767,32767
337033617,32767,32767,32767,32767,-19,-6
337038695,32767,32767,32767,32767,32767,32767
337043610,32767,32767,32767,32767,6,-12
337048641,32767,32767,32767,32767,32767,32767
337053720,32767,32767,32767,-7,32767,-3
337058794,32767,32767,32767,32767,-19,-36
337063868,32767,32767,32767,32767,32767,-4
337068939,32767,32767,32767,32767,5,32767
337074013,32767,32767,32767,32767,32767,-16
337079092,32767,32767,32767,32767,32767,32767
337084180,32767,32767,32767,32767,-20,-13
337089248,32767,32767,32767,32767,32767,32767
337094321,32767,32767,32767,32767,9,-14
337099388,32767,32767,32767,32767,32767,32767
337104458,32767,32767,32767,-5,32767,-4
337109534,32767,32767,32767,32767,-18,32767
337114842,32767,32767,32767,32767,32767,-21
337119800,32767,32767,32767,32767,5,32767
337129826,32767,32767,32767,32767,32767,-30
337134900,32767,32767,32767,32767,-20,32767
337139988,32767,32767,32767,32767,32767,32767
337145056,32767,32767,32767,32767,5,32767
337150131,32767,32767,32767,32767,32767,32767
337155203,32767,32767,32767,32767,32767,32767
337160276,32767,32767,32767,32767,-19,32767
337165340,32767,32767,32767,-7,32767,32767
337170442,32767,32767,32767,32767,32767,32767
337175495,32767,32767,32767,32767,-42,32767
337180564,32767,32767,32767,32767,32767,-7
337185637,32767,32767,32767,32767,-16,-3
337190734,32767,32767,32767,32767,32767,-3
337196018,32767,32767,32767,32767,6,-27
337201010,32767,32767,32767,32767,32767,32767
337205979,32767,32767,32767,32767,32767,-26
337211013,32767,32767,32767,32767,-18,32767
337216094,32767,32767,32767,-5,32767,-33
337221173,32767,32767,32767,32767,6,32767
337226225,32767,32767,32767,32767,32767,-29
337231323,32767,32767,32767,32767,32767,32767
337236375,32767,32767,32767,32767,-20,-38
337241454,32767,32767,32767,32767,32767,32767
337246528,32767,32767,32767,32767,6,-39
337251607,32767,32767,32767,32767,32767,-1
337256679,32767,32767,32767,32767,32767,-32
337261744,32767,32767,32767,32767,-18,32767
337266815,32767,32767,32767,-7,32767,-40
337271889,32767,32767,32767,32767,8,32767
337312482,32767,32767,32767,32767,-20,0
337317559,32767,32767,32767,32767,32767,32767
337322634,32767,32767,32767,32767,6,-2
337327709,32767,32767,32767,-6,32767,32767
337332774,32767,32767,32767,32767,32767,32767
337337853,32767,32767,32767,32767,-18,32767
337342921,32767,32767,32767,32767,32767,32767
337348004,32767,32767,32767,32767,9,32767
337353069,32767,32767,32767,32767,32767,32767
337358406,32767,32767,32767,32767,32767,32767
337363353,32767,32767,32767,32767,-18,32767
337368385,32767,32767,32767,32767,32767,32767
337373377,32767,32767,32767,32767,7,32767
337378443,32767,32767,32767,-7,32767,32767
337383538,32767,32767,32767,32767,32767,32767
337388588,32767,32767,32767,32767,-19,1
337393663,32767,32767,32767,32767,32767,-4
337398741,32767,32767,32767,32767,6,-20
337403826,32767,32767,32767,32767,32767,-4
337408926,32767,32767,32767,32767,32767,32767
337413962,32767,32767,32767,32767,-18,-11
337419030,32767,32767,32767,32767,32767,32767
337424112,32767,32767,32767,32767,32767,-16
337429177,32767,32767,32767,-6,-43,32767
337434248,32767,32767,32767,32767,32767,-11
337439579,32767,32767,32767,32767,-20,32767
337444546,32767,32767,32767,32767,32767,-17
337449622,32767,32767,32767,32767,5,32767
337454567,32767,32767,32767,32767,32767,-3
337459655,32767,32767,32767,32767,32767,32767
337464698,32767,32767,32767,32767,-20,-19
337469764,32767,32767,32767,32767,32767,32767
337474846,32767,32767,32767,32767,5,-12
337479919,32767,32767,32767,32767,32767,32767
337484996,32767,32767,32767,32767,32767,-10
337490062,32767,32767,32767,-5,-19,32767
337495137,32767,32767,32767,32767,32767,-12
337500209,32767,32767,32767,32767,7,32767
337505287,32767,32767,32767,32767,32767,-17
337510363,32767,32767,32767,32767,32767,32767
337515437,32767,32767,32767,32767,-18,-15
337525756,32767,32767,32767,32767,5,-30
337530807,32767,32767,32767,32767,32767,32767
337535722,32767,32767,32767,32767,32767,-16
337540807,32767,32767,32767,-6,-19,32767
337545883,32767,32767,32767,32767,32767,-28
337550950,32767,32767,32767,32767,6,32767
337556021,32767,32767,32767,32767,32767,-5
337561106,32767,32767,32767,32767,32767,32767
337566177,32767,32767,32767,32767,-19,-27
337571239,32767,32767,32767,32767,32767,1
337576331,32767,32767,32767,32767,32767,32767
337581438,32767,32767,32767,32767,-44,32767
337586460,32767,32767,32767,32767,32767,-16
337591554,32767,32767,32767,-5,-17,32767
337596612,32767,32767,32767,32767,32767,-14
337601993,32767,32767,32767,32767,6,-6
337606913,32767,32767,32767,32767,32767,-15
337611922,32767,32767,32767,32767,32767,-2
337616966,32767,32767,32767,32767,-19,32767
337632133,32767,32767,32767,32767,32767,32767
337637200,32767,32767,32767,32767,32767,-49
337642304,32767,32767,32767,32767,-19,32767
337647348,32767,32767,32767,32767,32767,-28
337652423,32767,32767,32767,-5,32767,-11
337657505,32767,32767,32767,32767,-44,-17
337662566,32767,32767,32767,32767,32767,-2
337667640,32767,32767,32767,32767,-18,32767
337672719,32767,32767,32767,32767,32767,-3
337677787,32767,32767,32767,32767,8,32767
337708240,32767,32767,32767,32767,32767,-18
337713314,32767,32767,32767,32767,32767,-6
337718411,32767,32767,32767,32767,-21,32767
337723464,32767,32767,32767,32767,32767,-11
337728545,32767,32767,32767,32767,5,32767
337733598,32767,32767,32767,32767,32767,-25
337738707,32767,32767,32767,32767,32767,32767
337743749,32767,32767,32767,32767,-21,-14
337809708,32767,32767,32767,32767,32767,32767
337814791,32767,32767,32767,-4,32767,-24
337819852,32767,32767,32767,32767,-21,32767
337824936,32767,32767,32767,32767,32767,-29
337829999,32767,32767,32767,32767,32767,32767
337835073,32767,32767,32767,32767,-42,-27
337840196,32767,32767,32767,32767,32767,32767
337845227,32767,32767,32767,32767,-18,-38
337850556,32767,32767,32767,32767,32767,32767
337855492,32767,32767,32767,32767,5,-13
337860560,32767,32767,32767,32767,32767,32767
337865525,32767,32767,32767,-7,32767,-18
337870589,32767,32767,32767,32767,-20,32767
337875663,32767,32767,32767,32767,32767,-23
337880746,32767,32767,32767,32767,6,32767
337885816,32767,32767,32767,32767,32767,-4
337890907,32767,32767,32767,32767,32767,32767
337895958,32767,32767,32767,32767,-20,-24
337901034,32767,32767,32767,32767,32767,32767
337906112,32767,32767,32767,32767,32767,-11
337911190,32767,32767,32767,32767,-43,32767
337916277,32767,32767,32767,-7,32767,-24
337921336,32767,32767,32767,32767,-17,1
337926421,32767,32767,32767,32767,32767,32767
337931670,32767,32767,32767,32767,6,32767
337936684,32767,32767,32767,32767,32767,-23
337941719,32767,32767,32767,32767,32767,-5
337966990,32767,32767,32767,32767,32767,-23
337972064,32767,32767,32767,32767,-20,-3
337977154,32767,32767,32767,-6,32767,32767
337982216,32767,32767,32767,32767,6,-7
337987294,32767,32767,32767,32767,32767,32767
337992369,32767,32767,32767,32767,32767,32767
337997444,32767,32767,32767,32767,-17,-28
338002538,32767,32767,32767,32767,32767,-7
338012857,32767,32767,32767,32767,32767,-4
338017878,32767,32767,32767,32767,32767,32767
338022912,32767,32767,32767,32767,-19,-14
338027880,32767,32767,32767,-5,32767,32767
338032951,32767,32767,32767,32767,6,-5
338038024,32767,32767,32767,32767,32767,32767
338043109,32767,32767,32767,32767,32767,-17
338048182,32767,32767,32767,32767,-19,32767
338053246,32767,32767,32767,32767,32767,-12
338073570,32767,32767,32767,32767,-18,-20
338078628,32767,32767,32767,-7,32767,32767
338083693,32767,32767,32767,32767,32767,-13
338088795,32767,32767,32767,32767,-41,32767
338094049,32767,32767,32767,32767,32767,-16
338099051,32767,32767,32767,32767,-19,32767
338104043,32767,32767,32767,32767,32767,-1
338129352,32767,32767,32767,32767,32767,32767
338134434,32767,32767,32767,32767,5,-16
338139503,32767,32767,32767,-5,32767,32767
338144572,32767,32767,32767,32767,32767,-30
338149654,32767,32767,32767,32767,-20,32767
338154728,32767,32767,32767,32767,32767,-14
338159791,32767,32767,32767,32767,8,32767
338164867,32767,32767,32767,32767,32767,-33
338169946,32767,32767,32767,32767,32767,32767
338175256,32767,32767,32767,32767,-20,-29
338180270,32767,32767,32767,32767,32767,32767
338185224,32767,32767,32767,32767,5,-24
338190283,32767,32767,32767,-6,32767,32767
338195313,32767,32767,32767,32767,32767,-40
338200380,32767,32767,32767,32767,-20,32767
338205456,32767,32767,32767,32767,32767,-4
338210549,32767,32767,32767,32767,5,32767
338215607,32767,32767,32767,32767,32767,-28
338220681,32767,32767,32767,32767,32767,32767
338225749,32767,32767,32767,32767,-20,-32
338230825,32767,32767,32767,32767,32767,32767
338235900,32767,32767,32767,32767,32767,-33
338240985,32767,32767,32767,-4,-43,32767
338246044,32767,32767,32767,32767,32767,-37
338251128,32767,32767,32767,32767,-18,32767
338256420,32767,32767,32767,32767,32767,-22
338261417,32767,32767,32767,32767,5,-1
338276489,32767,32767,32767,32767,-19,-36
338281560,32767,32767,32767,32767,32767,32767
338286641,32767,32767,32767,32767,6,-39
338291709,32767,32767,32767,32767,32767,-2
338296781,32767,32767,32767,32767,32767,32767
338301861,32767,32767,32767,-4,-20,1
338306936,32767,32767,32767,32767,32767,-29
338322150,32767,32767,32767,32767,32767,2
338327228,32767,32767,32767,32767,-18,32767
338332318,32767,32767,32767,32767,32767,-5
338337618,32767,32767,32767,32767,5,32767
338342615,32767,32767,32767,32767,32767,-1
338347633,32767,32767,32767,32767,32767,32767
338352626,32767,32767,32767,-5,-20,32767
338357674,32767,32767,32767,32767,32767,-33
338362740,32767,32767,32767,32767,5,-3
338367815,32767,32767,32767,32767,32767,32767
338377966,32767,32767,32767,32767,-20,32767
338383042,32767,32767,32767,32767,32767,-17
338388112,32767,32767,32767,32767,5,32767
338393183,32767,32767,32767,32767,32767,-11
338398259,32767,32767,32767,32767,32767,32767
338403332,32767,32767,32767,-5,-17,-1
338408416,32767,32767,32767,32767,32767,32767
338413506,32767,32767,32767,32767,32767,-6
338418824,32767,32767,32767,32767,-46,32767
338423823,32767,32767,32767,32767,32767,-6
338428808,32767,32767,32767,32767,-20,32767
338433794,32767,32767,32767,32767,32767,-10
338438861,32767,32767,32767,32767,6,32767
338443924,32767,32767,32767,32767,32767,-20
338448997,32767,32767,32767,32767,32767,32767
338454082,32767,32767,32767,32767,-20,-4
338459147,32767,32767,32767,32767,32767,-41
338464216,32767,32767,32767,-5,5,-12
338469322,32767,32767,32767,32767,32767,32767
338474366,32767,32767,32767,32767,32767,-12
338479446,32767,32767,32767,32767,-21,32767
338484518,32767,32767,32767,32767,32767,-12
338489591,32767,32767,32767,32767,32767,32767
338494655,32767,32767,32767,32767,-43,-11
338499911,32767,32767,32767,32767,32767,32767
338504973,32767,32767,32767,32767,-20,-16
338509969,32767,32767,32767,32767,32767,32767
338515017,32767,32767,32767,-8,6,-17
338520017,32767,32767,32767,32767,32767,32767
338525101,32767,32767,32767,32767,32767,-19
338530180,32767,32767,32767,32767,-20,32767
338535253,32767,32767,32767,32767,32767,-33
338540338,32767,32767,32767,32767,6,32767
338545402,32767,32767,32767,32767,32767,-30
338550473,32767,32767,32767,32767,32767,32767
338555544,32767,32767,32767,32767,-18,-13
338560661,32767,32767,32767,32767,32767,32767
338565687,32767,32767,32767,-7,8,-27
338575849,32767,32767,32767,32767,32767,-32
338580931,32767,32767,32767,32767,-16,32767
338586163,32767,32767,32767,32767,32767,-31
338591179,32767,32767,32767,32767,32767,2
338596180,32767,32767,32767,32767,-42,32767
338601214,32767,32767,32767,32767,32767,32767
338606288,32767,32767,32767,32767,-18,-27
338611363,32767,32767,32767,32767,32767,0
338621505,32767,32767,32767,32767,32767,32767
338626574,32767,32767,32767,-5,32767,-32
338631651,32767,32767,32767,32767,-21,32767
338636731,32767,32767,32767,32767,32767,-33
338641812,32767,32767,32767,32767,5,-5
338646873,32767,32767,32767,32767,32767,32767
338651981,32767,32767,32767,32767,32767,1
338657013,32767,32767,32767,32767,-18,-28
338662118,32767,32767,32767,32767,32767,-7
338667361,32767,32767,32767,32767,6,32767
338672379,32767,32767,32767,32767,32767,1
338677400,32767,32767,32767,-8,32767,32767
338682394,32767,32767,32767,32767,-19,1
338687464,32767,32767,32767,32767,32767,32767
338692538,32767,32767,32767,32767,5,-10
338697603,32767,32767,32767,32767,32767,32767
338702683,32767,32767,32767,32767,32767,-6
338707754,32767,32767,32767,32767,-19,-38
338712837,32767,32767,32767,32767,32767,-4
338717897,32767,32767,32767,32767,32767,32767
338722981,32767,32767,32767,32767,-43,-13
338728047,32767,32767,32767,-7,32767,32767
338733121,32767,32767,32767,32767,-18,-5
338738195,32767,32767,32767,32767,32767,32767
338743321,32767,32767,32767,32767,9,-14
338748693,32767,32767,32767,32767,32767,32767
338753565,32767,32767,32767,32767,32767,-1
338758629,32767,32767,32767,32767,-19,32767
338778797,32767,32767,32767,32767,32767,32767
338783858,32767,32767,32767,32767,-19,-11
338788954,32767,32767,32767,-4,32767,32767
338794012,32767,32767,32767,32767,6,-15
338799079,32767,32767,32767,32767,32767,32767
338804154,32767,32767,32767,32767,32767,-1
338809235,32767,32767,32767,32767,-18,32767
338814318,32767,32767,32767,32767,32767,-19
338819380,32767,32767,32767,32767,32767,32767
338824448,32767,32767,32767,32767,-43,-12
338865037,32767,32767,32767,32767,32767,-2
338870113,32767,32767,32767,32767,4,32767
338875182,32767,32767,32767,32767,32767,-19
338880263,32767,32767,32767,32767,32767,32767
338885329,32767,32767,32767,32767,-20,32767
338890408,32767,32767,32767,-7,32767,-25
338895485,32767,32767,32767,32767,10,-10
338900564,32767,32767,32767,32767,32767,32767
338905628,32767,32767,32767,32767,32767,-17
338910913,32767,32767,32767,32767,-20,32767
338915952,32767,32767,32767,32767,32767,-15
338920923,32767,32767,32767,32767,6,32767
338925915,32767,32767,32767,32767,32767,-20
338930995,32767,32767,32767,32767,32767,32767
338936066,32767,32767,32767,32767,-20,-13
338941142,32767,32767,32767,32767,32767,2
338946213,32767,32767,32767,32767,4,32767
338951306,32767,32767,32767,-5,32767,32767
338956363,32767,32767,32767,32767,32767,-13
338961442,32767,32767,32767,32767,-20,32767
338966518,32767,32767,32767,32767,32767,-16
338971582,32767,32767,32767,32767,8,32767
338976655,32767,32767,32767,32767,32767,-25
338981734,32767,32767,32767,32767,32767,-5
338986805,32767,32767,32767,32767,-18,32767
338992165,32767,32767,32767,32767,32767,32767
338997095,32767,32767,32767,32767,5,-25
339002112,32767,32767,32767,-7,32767,-2
339007102,32767,32767,32767,32767,32767,-15
339012172,32767,32767,32767,32767,-19,32767
339017250,32767,32767,32767,32767,32767,-28
339022321,32767,32767,32767,32767,5,32767
339027392,32767,32767,32767,32767,32767,-17
339032468,32767,32767,32767,32767,32767,1
339037548,32767,32767,32767,32767,-21,32767
339042615,32767,32767,32767,32767,32767,-2
339047690,32767,32767,32767,32767,7,32767
339052764,32767,32767,32767,-6,32767,-11
339057844,32767,32767,32767,32767,32767,-20
339062908,32767,32767,32767,32767,-18,-1
339067981,32767,32767,32767,32767,32767,32767
339073364,32767,32767,32767,32767,5,-7
339078329,32767,32767,32767,32767,32767,32767
339083365,32767,32767,32767,32767,32767,-7
339088339,32767,32767,32767,32767,-19,32767
339093351,32767,32767,32767,32767,32767,-7
339108581,32767,32767,32767,32767,32767,32767
339113647,32767,32767,32767,-7,-20,-7
339118723,32767,32767,32767,32767,32767,32767
339123803,32767,32767,32767,32767,6,-14
339128865,32767,32767,32767,32767,32767,32767
339133942,32767,32767,32767,32767,32767,-16
339139021,32767,32767,32767,32767,-19,32767
339144103,32767,32767,32767,32767,32767,-18
339154482,32767,32767,32767,32767,32767,-7
339159522,32767,32767,32767,32767,32767,32767
339164473,32767,32767,32767,-7,-20,-19
339169469,32767,32767,32767,32767,32767,32767
339174528,32767,32767,32767,32767,5,-20
339179614,32767,32767,32767,32767,32767,32767
339184693,32767,32767,32767,32767,32767,-28
339189760,32767,32767,32767,32767,-20,32767
339194825,32767,32767,32767,32767,32767,-33
339220212,32767,32767,32767,32767,32767,32767
339225285,32767,32767,32767,32767,8,-29
339230338,32767,32767,32767,32767,32767,32767
339235653,32767,32767,32767,32767,32767,-22
339240714,32767,32767,32767,32767,-21,32767
339245657,32767,32767,32767,32767,32767,-28
339250727,32767,32767,32767,32767,7,32767
339255711,32767,32767,32767,32767,32767,-18
339260790,32767,32767,32767,32767,32767,32767
339265854,32767,32767,32767,32767,-19,-39
339270933,32767,32767,32767,32767,32767,32767
339276008,32767,32767,32767,-7,5,-36
339281086,32767,32767,32767,32767,32767,32767
339286171,32767,32767,32767,32767,32767,-37
339291234,32767,32767,32767,32767,-21,32767
339296311,32767,32767,32767,32767,32767,-33
339301373,32767,32767,32767,32767,8,0
339306450,32767,32767,32767,32767,32767,-33
339311517,32767,32767,32767,32767,32767,32767
339316816,32767,32767,32767,32767,-19,-42
339321861,32767,32767,32767,32767,32767,32767
339326870,32767,32767,32767,-7,32767,-32
339331873,32767,32767,32767,32767,-43,32767
339336888,32767,32767,32767,32767,32767,-33
339341968,32767,32767,32767,32767,-18,32767
339347039,32767,32767,32767,32767,32767,-31
339372407,32767,32767,32767,32767,32767,0
339377475,32767,32767,32767,-6,5,32767
339382557,32767,32767,32767,32767,32767,32767
339387628,32767,32767,32767,32767,32767,-20
339392722,32767,32767,32767,32767,-18,-1
339397783,32767,32767,32767,32767,32767,32767
339403058,32767,32767,32767,32767,5,-6
339408060,32767,32767,32767,32767,32767,-16
339413036,32767,32767,32767,32767,32767,-6
339418089,32767,32767,32767,32767,-19,32767
339423140,32767,32767,32767,32767,32767,-18
339428213,32767,32767,32767,32767,5,32767
339433308,32767,32767,32767,32767,32767,-8
339438371,32767,32767,32767,-4,32767,32767
339443459,32767,32767,32767,32767,-21,-16
339448518,32767,32767,32767,32767,32767,32767
339453582,32767,32767,32767,32767,5,-2
339468801,32767,32767,32767,32767,-18,32767
339473881,32767,32767,32767,32767,32767,-14
339478961,32767,32767,32767,32767,7,32767
339484274,32767,32767,32767,32767,32767,-19
339489286,32767,32767,32767,-7,32767,32767
339494214,32767,32767,32767,32767,-20,-25
339499262,32767,32767,32767,32767,32767,32767
339504331,32767,32767,32767,32767,5,2
339514472,32767,32767,32767,32767,32767,-18
339519548,32767,32767,32767,32767,-21,32767
339524611,32767,32767,32767,32767,32767,-32
339529699,32767,32767,32767,32767,6,32767
339534758,32767,32767,32767,32767,32767,-20
339539834,32767,32767,32767,-5,32767,32767
339544918,32767,32767,32767,32767,-18,32767
339549993,32767,32767,32767,32767,32767,32767
339555053,32767,32767,32767,32767,32767,32767
339560131,32767,32767,32767,32767,-44,32767
339565429,32767,32767,32767,32767,32767,32767
339570397,32767,32767,32767,32767,-19,32767
339575425,32767,32767,32767,32767,32767,32767
339580445,32767,32767,32767,32767,6,32767
339585497,32767,32767,32767,32767,32767,32767
339590570,32767,32767,32767,32767,32767,32767
339595645,32767,32767,32767,32767,-20,-1
339600718,32767,32767,32767,-7,32767,1
339605798,32767,32767,32767,32767,7,-11
339610870,32767,32767,32767,32767,32767,32767
339615943,32767,32767,32767,32767,32767,-42
339621019,32767,32767,32767,32767,-18,32767
339626091,32767,32767,32767,32767,32767,-37
339631160,32767,32767,32767,32767,32767,32767
339636244,32767,32767,32767,32767,-44,-39
339641307,32767,32767,32767,32767,32767,32767
339646636,32767,32767,32767,32767,-21,-41
339651609,32767,32767,32767,-7,32767,-2
339656628,32767,32767,32767,32767,5,-32
339661644,32767,32767,32767,32767,32767,32767
339666674,32767,32767,32767,32767,32767,-39
339671746,32767,32767,32767,32767,-21,32767
339676820,32767,32767,32767,32767,32767,-33
339681897,32767,32767,32767,32767,5,-5
339686971,32767,32767,32767,32767,32767,32767
339692066,32767,32767,32767,32767,32767,32767
339697117,32767,32767,32767,32767,-21,-28
339702195,32767,32767,32767,-6,32767,-5
339707274,32767,32767,32767,32767,32767,-37
339712349,32767,32767,32767,32767,-41,1
339717418,32767,32767,32767,32767,32767,32767
339722498,32767,32767,32767,32767,-17,-5
339727812,32767,32767,32767,32767,32767,32767
339732829,32767,32767,32767,32767,5,-4
339737799,32767,32767,32767,32767,32767,32767
339742850,32767,32767,32767,32767,32767,-14
339752928,32767,32767,32767,32767,32767,32767
339758014,32767,32767,32767,32767,5,-38
339763096,32767,32767,32767,-6,32767,-5
339768156,32767,32767,32767,32767,32767,32767
339773238,32767,32767,32767,32767,-20,-2
339778296,32767,32767,32767,32767,32767,32767
339783375,32767,32767,32767,32767,9,-16
339788460,32767,32767,32767,32767,32767,32767
339793516,32767,32767,32767,32767,32767,-6
339798589,32767,32767,32767,32767,-18,32767
339803664,32767,32767,32767,32767,32767,-2
339829030,32767,32767,32767,32767,32767,32767
339834117,32767,32767,32767,32767,5,-17
339839187,32767,32767,32767,32767,32767,32767
339844263,32767,32767,32767,32767,32767,-1
339849334,32767,32767,32767,32767,-19,32767
339854400,32767,32767,32767,32767,32767,-12
339859481,32767,32767,32767,32767,8,32767
339864563,32767,32767,32767,-5,32767,-11
339900151,32767,32767,32767,32767,-18,32767
339905150,32767,32767,32767,32767,32767,-5
339910205,32767,32767,32767,32767,32767,32767
339915294,32767,32767,32767,32767,-43,-19
339920360,32767,32767,32767,32767,32767,32767
339925428,32767,32767,32767,-8,-19,-30
339930523,32767,32767,32767,32767,32767,32767
339935576,32767,32767,32767,32767,5,-30
339940658,32767,32767,32767,32767,32767,32767
339945723,32767,32767,32767,32767,32767,-33
339950808,32767,32767,32767,32767,-16,32767
339955872,32767,32767,32767,32767,32767,-6
339960954,32767,32767,32767,32767,32767,32767
339966017,32767,32767,32767,32767,-43,-38
339971343,32767,32767,32767,32767,32767,32767
339976367,32767,32767,32767,-6,-20,-25
339981402,32767,32767,32767,32767,32767,32767
339986335,32767,32767,32767,32767,6,-5
339996465,32767,32767,32767,32767,32767,32767
340001535,32767,32767,32767,32767,-19,1
340006607,32767,32767,32767,32767,32767,-25
340011687,32767,32767,32767,32767,6,-3
340016764,32767,32767,32767,32767,32767,32767
340021869,32767,32767,32767,32767,32767,32767
340026904,32767,32767,32767,-6,-21,-24
340031975,32767,32767,32767,32767,32767,-7
340057595,32767,32767,32767,32767,32767,-17
340062557,32767,32767,32767,32767,6,-2
340067527,32767,32767,32767,32767,32767,32767
340072565,32767,32767,32767,32767,32767,-1
340077637,32767,32767,32767,32767,-19,32767
340082729,32767,32767,32767,32767,32767,0
340087788,32767,32767,32767,-7,6,32767
340092868,32767,32767,32767,32767,32767,-15
340097932,32767,32767,32767,32767,32767,32767
340103007,32767,32767,32767,32767,-19,-3
340108092,32767,32767,32767,32767,32767,-16
340113157,32767,32767,32767,32767,32767,-14
340118235,32767,32767,32767,32767,-43,32767
340123300,32767,32767,32767,32767,32767,-20
340128386,32767,32767,32767,32767,-17,32767
340133451,32767,32767,32767,32767,32767,-11
340138707,32767,32767,32767,-7,4,32767
340143720,32767,32767,32767,32767,32767,-13
340148745,32767,32767,32767,32767,32767,32767
340153745,32767,32767,32767,32767,-20,0
340158820,32767,32767,32767,32767,32767,32767
340163898,32767,32767,32767,32767,7,-12
340168963,32767,32767,32767,32767,32767,32767
340174047,32767,32767,32767,32767,32767,-12
340179131,32767,32767,32767,32767,-20,32767
340184191,32767,32767,32767,32767,32767,-5
340189260,32767,32767,32767,-6,6,32767
340194341,32767,32767,32767,32767,32767,-5
340199404,32767,32767,32767,32767,32767,32767
340204481,32767,32767,32767,32767,-17,-14
340209552,32767,32767,32767,32767,32767,32767
340214640,32767,32767,32767,32767,9,-11
340219939,32767,32767,32767,32767,32767,32767
340224885,32767,32767,32767,32767,32767,-16
340229886,32767,32767,32767,32767,-17,32767
340234947,32767,32767,32767,32767,32767,-11
340240018,32767,32767,32767,32767,6,32767
340245069,32767,32767,32767,32767,32767,-19
340250150,32767,32767,32767,-5,32767,32767
340255249,32767,32767,32767,32767,-20,-2
340260331,32767,32767,32767,32767,32767,32767
340265361,32767,32767,32767,32767,5,-26
340270435,32767,32767,32767,32767,32767,32767
340275523,32767,32767,32767,32767,32767,-12
340280589,32767,32767,32767,32767,-17,32767
340285665,32767,32767,32767,32767,32767,-11
340290730,32767,32767,32767,32767,7,32767
340295827,32767,32767,32767,32767,32767,-12
340301118,32767,32767,32767,-7,32767,2
340306127,32767,32767,32767,32767,-21,-12
340311071,32767,32767,32767,32767,32767,32767
340316133,32767,32767,32767,32767,6,-24
340321195,32767,32767,32767,32767,32767,32767
340326245,32767,32767,32767,32767,32767,-25
340331321,32767,32767,32767,32767,-21,32767
340336392,32767,32767,32767,32767,32767,-14
340341468,32767,32767,32767,32767,5,1
340346541,32767,32767,32767,32767,32767,32767
340351636,32767,32767,32767,-3,32767,32767
340356687,32767,32767,32767,32767,-20,-12
340361766,32767,32767,32767,32767,32767,-2
340366834,32767,32767,32767,32767,7,32767
340371911,32767,32767,32767,32767,32767,32767
340376981,32767,32767,32767,32767,32767,-25
340382343,32767,32767,32767,32767,-19,32767
340387295,32767,32767,32767,32767,32767,-17
340392289,32767,32767,32767,32767,7,3
340397303,32767,32767,32767,32767,32767,32767
340402354,32767,32767,32767,32767,32767,-7
340407432,32767,32767,32767,32767,-19,-28
340412499,32767,32767,32767,-4,32767,-11
340417606,32767,32767,32767,32767,6,32767
340422646,32767,32767,32767,32767,32767,-2
340427717,32767,32767,32767,32767,32767,32767
340432816,32767,32767,32767,32767,-18,-3
340437873,32767,32767,32767,32767,32767,32767
340442941,32767,32767,32767,32767,9,-2
340448012,32767,32767,32767,32767,32767,32767
340453126,32767,32767,32767,32767,32767,32767
340458169,32767,32767,32767,32767,-18,-23
