timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
331895235,-0.0031708973,0.004235135,-0.013796599,0.0
331911689,-0.0029239417,0.0040946775,-0.013728054,0.0
331933279,-0.0027140074,0.0038971996,-0.013642417,0.0
331953559,-0.0025969883,0.0036813344,-0.013564244,0.0
331977653,-0.0025380577,0.0033993993,-0.013467544,0.0
332013206,-0.0024897167,0.0032109418,-0.013327142,0.0
332034737,-0.002487119,0.0031266618,-0.013248776,0.0
332052704,-0.0025160615,0.0031103077,-0.013184749,0.0
332072783,-0.0024932812,0.0029883948,-0.013115248,0.0
332094403,-0.0023617803,0.0029172876,-0.01304264,0.0
332112152,-0.0021676319,0.0029604423,-0.012981251,0.0
332132637,-0.0019435369,0.0029838374,-0.012914486,0.0
332153964,-0.0016437744,0.0029786923,-0.012837262,0.0
332174259,-0.0014334576,0.003008769,-0.012752371,0.0
332192069,-0.0011415397,0.0030398874,-0.012675813,0.0
332212488,-0.0008153637,0.0030960934,-0.012589581,0.0
332233891,-0.0006246003,0.0032744473,-0.012500053,0.0
332255471,-0.0004801981,0.0034514132,-0.012415338,0.0
332273255,-0.00027383762,0.0035530643,-0.01236353,0.0
332293669,-0.00019718571,0.0037845115,-0.012310762,0.0
332316406,-3.8548165e-05,0.003923523,-0.012264638,0.0
332331566,9.83545e-05,0.003976653,-0.01224271,0.0
332353117,0.00022167615,0.00399514,-0.012220145,0.0
332372373,0.00030425173,0.0041007837,-0.012215439,0.0
332392451,0.00041714116,0.004111651,-0.012213315,0.0
332412734,0.0006389389,0.0040585236,-0.012221149,0.0
332433039,0.0007685329,0.004156526,-0.012224951,0.0
332454799,0.0008978608,0.0041947826,-0.0122418385,0.0
332473639,0.0010451119,0.004331263,-0.012256279,0.0
332493979,0.0011519645,0.00454455,-0.01226901,0.0
332515492,0.001248279,0.0046897107,-0.012287158,0.0
332534753,0.0013505681,0.0049873567,-0.012312317,0.0
332552312,0.0013656069,0.005263275,-0.012328573,0.0
332576397,0.0012911768,0.00566412,-0.01235294,0.0
332596671,0.0012089831,0.006138101,-0.012376744,0.0
332611910,0.0011277387,0.006447855,-0.0123927435,0.0
332633457,0.001091392,0.006943244,-0.012411934,0.0
332653770,0.000983414,0.0075560003,-0.012432375,0.0
332677854,0.0008193442,0.008076726,-0.012445455,0.0
332693105,0.0008030219,0.008278119,-0.012445052,0.0
332713388,0.000836088,0.008502286,-0.01243038,0.0
332732397,0.0008628709,0.008739877,-0.012411997,0.0
332753978,0.0007830226,0.008877699,-0.012383063,0.0
332794568,0.0010940048,0.008690976,-0.012313346,0.0
332814861,0.0011995143,0.008345478,-0.012263668,0.0
332835160,0.0014310768,0.008061538,-0.012203448,0.0
332854196,0.0015909096,0.007637406,-0.012147763,0.0
332892341,0.0016585388,0.0066140546,-0.012053656,0.0
332936629,0.001178274,0.0057864515,-0.011959078,0.0
332956938,0.00085481553,0.0056682327,-0.011910516,0.0
332972210,0.00066347985,0.0056371917,-0.0118745575,0.0
332993753,0.00047527207,0.005765169,-0.011823204,0.0
333014064,0.0003315842,0.0059769945,-0.01177285,0.0
333053352,0.00018052645,0.0066367486,-0.011665651,0.0
333073655,0.00028833715,0.0071007055,-0.011601753,0.0
333095195,0.00049957755,0.0075622387,-0.011530074,0.0
333113096,0.00079680973,0.007923991,-0.011462539,0.0
333133243,0.0010846667,0.008097091,-0.011384901,0.0
333154874,0.001501297,0.008040638,-0.011298621,0.0
333193122,0.0019936145,0.00755636,-0.011137643,0.0
333214473,0.002027684,0.0073172767,-0.011069286,0.0
333234789,0.0019647372,0.006945438,-0.011012757,0.0
333252489,0.0018205813,0.0067697153,-0.010964206,0.0
333272971,0.0015924459,0.0065638125,-0.010919277,0.0
333294357,0.0013505456,0.0064785,-0.010886016,0.0
333312096,0.001083122,0.006511839,-0.01085925,0.0
333333664,0.0009354652,0.0067385836,-0.010835277,0.0
333354205,0.00070955005,0.0070653544,-0.010815859,0.0
333378059,0.0006807654,0.0075247516,-0.010794913,0.0
333392024,0.0007183061,0.007945711,-0.010782375,0.0
333413640,0.0007256274,0.008586656,-0.010762991,0.0
333431409,0.0007543823,0.00898959,-0.010746269,0.0
333453016,0.0009709071,0.009415245,-0.0107322885,0.0
333473198,0.0011929027,0.009586441,-0.010719031,0.0
333494829,0.0014013494,0.0096899215,-0.010705307,0.0
333515428,0.0016051024,0.009619437,-0.010693136,0.0
333532818,0.0017955112,0.009443838,-0.010687975,0.0
333553119,0.00199353,0.009335879,-0.010678853,0.0
333612729,0.0025923115,0.00838222,-0.010669144,0.0
333634313,0.0028052127,0.007931894,-0.010667379,0.0
333652071,0.0029877378,0.007553517,-0.010665849,0.0
333672371,0.0030452968,0.0073182248,-0.010666957,0.0
333693921,0.003100105,0.0070603206,-0.010671809,0.0
333712933,0.003116239,0.006825077,-0.010679116,0.0
333733228,0.002971683,0.0066108303,-0.01069974,0.0
333753522,0.0027143338,0.006234434,-0.010720486,0.0
333773858,0.0024659692,0.0059409193,-0.010739662,0.0
333794114,0.002130861,0.005840806,-0.010762448,0.0
333813149,0.0017504875,0.0058478396,-0.010783627,0.0
333833433,0.0015461487,0.0060186726,-0.010807138,0.0
333855079,0.0013906099,0.006311083,-0.010833453,0.0
333871503,0.0012596212,0.006639441,-0.010842491,0.0
333895611,0.0010837342,0.0071785874,-0.010866725,0.0
333934976,0.0009594999,0.007886267,-0.010881962,0.0
333952683,0.0009430371,0.008315746,-0.010874426,0.0
333972961,0.0010665383,0.008800774,-0.010861725,0.0
333995799,0.0012636156,0.009280399,-0.010831996,0.0
334012544,0.001406556,0.009510371,-0.010812208,0.0
334032585,0.0016494974,0.009569906,-0.010781856,0.0
334054168,0.0019240248,0.009533416,-0.010752427,0.0
334076984,0.0022105386,0.009300793,-0.010721343,0.0
334092380,0.002329346,0.009130349,-0.010701994,0.0
334134071,0.002430093,0.00820122,-0.010639167,0.0
334151826,0.0024462556,0.0076930956,-0.010616691,0.0
334173563,0.0023921046,0.007138416,-0.010602539,0.0
334194961,0.002059164,0.006784302,-0.010591923,0.0
334234297,0.0013824916,0.0065713516,-0.010591347,0.0
334255991,0.0010899041,0.0068905344,-0.01058409,0.0
334312993,0.0012479393,0.0083196685,-0.010544411,0.0
334337184,0.0013164175,0.009093274,-0.01052072,0.0
334356040,0.001503624,0.009393025,-0.010504083,0.0
334372566,0.0016391156,0.009555318,-0.010487059,0.0
334394128,0.0018912147,0.00952858,-0.01046163,0.0
334414739,0.0020625307,0.009324091,-0.010434336,0.0
334432168,0.0021764273,0.009014779,-0.0104177175,0.0
334453718,0.0022478325,0.008573762,-0.010401147,0.0
334474051,0.0022872908,0.008035581,-0.010382857,0.0
334512147,0.0022096396,0.007181851,-0.010369641,0.0
334533649,0.0021043362,0.006710324,-0.01037254,0.0
334571686,0.0017840388,0.0062765297,-0.010375534,0.0
334593340,0.0015811496,0.0059157806,-0.010379262,0.0
334613604,0.0013309256,0.0057180803,-0.010391824,0.0
334635104,0.0010882627,0.005568849,-0.010407644,0.0
334652884,0.0009941704,0.0053690337,-0.010417907,0.0
334671942,0.0008024304,0.00525783,-0.010436881,0.0
334692224,0.0006337532,0.005130336,-0.010458185,0.0
334712483,0.000454963,0.0050654714,-0.0104654245,0.0
334732828,0.00028652893,0.0049953265,-0.01047148,0.0
334753165,9.370419e-05,0.005046805,-0.010479512,0.0
334773366,-0.000107347616,0.005202222,-0.0104956245,0.0
334793664,-0.00018203378,0.0054745334,-0.010509367,0.0
334813956,-0.00025913198,0.0056962003,-0.01053383,0.0
334834351,-0.00033168393,0.006020187,-0.0105596185,0.0
334854558,-0.0002939993,0.00651008,-0.010579557,0.0
334874845,-0.00021192995,0.0069358675,-0.010599961,0.0
334893875,-0.00013159994,0.0074159265,-0.010626749,0.0
334915616,-0.00016245725,0.007921185,-0.010654146,0.0
334931932,-0.00014285833,0.008250577,-0.01067157,0.0
334953493,-0.00010725875,0.008414512,-0.010708586,0.0
334975067,-0.00015948954,0.008462973,-0.010742541,0.0
334991702,-0.0002736168,0.008496501,-0.01076557,0.0
335013110,-0.0003199172,0.008245101,-0.010795673,0.0
335034677,-0.00036825583,0.007930379,-0.010819209,0.0
335052453,-0.00028745455,0.007648853,-0.010835966,0.0
335072902,-0.00019225385,0.0072128186,-0.010857004,0.0
335091752,-0.00011549058,0.006908191,-0.010874378,0.0
335112047,1.6231153e-05,0.006731433,-0.010891319,0.0
335132365,0.00017666187,0.0065248166,-0.010912764,0.0
335152847,0.00037209952,0.0063278554,-0.010939912,0.0
335174251,0.000553156,0.006241787,-0.010965874,0.0
335514182,-8.339556e-05,0.0081923045,-0.012176054,0.0
335534449,5.1436826e-05,0.008736038,-0.012266553,0.0
336035482,0.0013114876,0.008565254,-0.014297372,0.0
336111611,0.0010958177,0.009801204,-0.014549914,0.0
336133364,0.0012046541,0.01014182,-0.014607279,0.0
336153461,0.0013327604,0.0103488,-0.014651082,0.0
336173743,0.0014980141,0.010348188,-0.014692713,0.0
336194042,0.00176533,0.010000535,-0.014728751,0.0
336214561,0.002103255,0.009465135,-0.014768076,0.0
336234633,0.0022742879,0.008986064,-0.014822606,0.0
336254923,0.002126396,0.008486251,-0.014885004,0.0
336294491,0.0016354584,0.007624618,-0.01501839,0.0
336314542,0.0014462649,0.007158786,-0.015087767,0.0
336332324,0.0012439624,0.006827487,-0.015153176,0.0
336355133,0.001136375,0.0066967905,-0.01522615,0.0
336412210,0.0012150008,0.00779793,-0.015370517,0.0
336432502,0.001294556,0.008333942,-0.015414047,0.0
336452798,0.001444216,0.008949019,-0.0154547645,0.0
336473120,0.0015847216,0.009532135,-0.015492025,0.0
336493391,0.0017251483,0.009919192,-0.015528909,0.0
336513684,0.001925893,0.010327473,-0.015563008,0.0
336533992,0.0021027424,0.010644387,-0.015576275,0.0
336554304,0.002179493,0.010807804,-0.015582978,0.0
336574596,0.002374084,0.010775728,-0.015585656,0.0
336593611,0.002681,0.01061482,-0.015579852,0.0
336615212,0.0029613597,0.0103923045,-0.01556485,0.0
336635478,0.0031508466,0.009926839,-0.015545576,0.0
336672247,0.0034183436,0.008651066,-0.0154967895,0.0
336692548,0.003404904,0.0081185615,-0.015467433,0.0
336717916,0.003373102,0.0075413994,-0.015423876,0.0
336736932,0.0033959465,0.006919303,-0.015388531,0.0
336752249,0.0033951653,0.006371085,-0.015364133,0.0
336773782,0.0033409353,0.005488612,-0.0153221395,0.0
336811815,0.0030686227,0.00397363,-0.015263045,0.0
336833335,0.0028885817,0.0034799872,-0.015232353,0.0
336875362,0.0025586097,0.0041865474,-0.015141977,0.0
336892989,0.002653254,0.0047670105,-0.015088863,0.0
336951513,0.0033849762,0.006565134,-0.014867825,0.0
336972936,0.0035833768,0.0068088807,-0.014797019,0.0
336994429,0.0034620224,0.006762418,-0.014732499,0.0
337014715,0.0033059043,0.0066837366,-0.014670112,0.0
337032690,0.0031703394,0.006893679,-0.014605506,0.0
337054077,0.0031987918,0.007070172,-0.014520825,0.0
337074386,0.0032909475,0.007387857,-0.014433312,0.0
337092182,0.0034455257,0.007544635,-0.014356848,0.0
337112641,0.0037705565,0.0074417563,-0.01427665,0.0
337133974,0.0038715787,0.0072951694,-0.014202112,0.0
337156785,0.0037863923,0.007042343,-0.014125951,0.0
337172009,0.0037621977,0.0067575164,-0.014069589,0.0
337193875,0.0036676358,0.006358215,-0.01399179,0.0
337215214,0.0035723282,0.0060590846,-0.013924524,0.0
337231664,0.0034618818,0.0057062525,-0.013881873,0.0
337253209,0.003158338,0.0055413144,-0.013815167,0.0
337273486,0.0028617296,0.005426892,-0.0137575,0.0
337312810,0.002460831,0.005934481,-0.013632019,0.0
337333105,0.0023811366,0.006391407,-0.01356278,0.0
337354711,0.0024091406,0.007073384,-0.013477132,0.0
337372433,0.0024464785,0.007529379,-0.0134046925,0.0
337392729,0.0024997063,0.008024104,-0.013312467,0.0
337415612,0.0026507266,0.008535295,-0.013208004,0.0
337432035,0.0027368022,0.008957839,-0.013130761,0.0
337452405,0.0027714237,0.009417659,-0.0130251525,0.0
337472634,0.0029063413,0.009721689,-0.012916253,0.0
337492931,0.002901109,0.009993725,-0.012800378,0.0
337513228,0.0029114967,0.010198655,-0.0126798125,0.0
337533576,0.003026965,0.010366689,-0.0125408415,0.0
337553819,0.0030924266,0.010415643,-0.012397348,0.0
337574104,0.0033165142,0.01034871,-0.0122473035,0.0
337594399,0.0035410032,0.009883744,-0.012099614,0.0
337613480,0.0036131672,0.009435947,-0.0119692385,0.0
337634997,0.0035365263,0.008833142,-0.011829928,0.0
337651565,0.0033602086,0.008455509,-0.011717795,0.0
337674317,0.003107321,0.008112263,-0.011554582,0.0
337716165,0.0029057162,0.008378583,-0.011249657,0.0
337732647,0.0029896717,0.008699096,-0.011123514,0.0
337812574,0.003511178,0.008479455,-0.010512455,0.0
337834128,0.0034025135,0.008159515,-0.010366657,0.0
337852075,0.0031447818,0.00792369,-0.010251115,0.0
337872191,0.0029362696,0.007887706,-0.01010377,0.0
337893762,0.0028932802,0.008244323,-0.009933573,0.0
337912766,0.003006104,0.0085338745,-0.009781217,0.0
337933235,0.0031923295,0.008843067,-0.009615788,0.0
337974930,0.003353571,0.009036685,-0.009311452,0.0
337995258,0.0033021977,0.008926431,-0.009182809,0.0
338015678,0.0031292725,0.0087232115,-0.0090490375,0.0
338035809,0.0029332442,0.008692099,-0.008912094,0.0
338056110,0.0028344353,0.008832551,-0.008762846,0.0
338072607,0.0027960977,0.009046149,-0.008644241,0.0
338093052,0.0030381635,0.009275392,-0.008494985,0.0
338137299,0.003499553,0.009285103,-0.008170454,0.0
338152538,0.0036255363,0.00914691,-0.008066602,0.0
338173068,0.0036863594,0.008883983,-0.007936045,0.0
338194383,0.003585552,0.008523753,-0.007806176,0.0
338212137,0.0033888682,0.008218863,-0.0077078934,0.0
338233713,0.002988923,0.007814942,-0.0075927996,0.0
338254003,0.0027186526,0.0076322947,-0.007494013,0.0
338275539,0.0023822752,0.007637394,-0.0073826974,0.0
338292036,0.002151415,0.007721755,-0.0072982097,0.0
338313640,0.0020568427,0.007886383,-0.0071796873,0.0
338335170,0.0019305177,0.008147628,-0.007069455,0.0
338351704,0.0018422158,0.008378533,-0.0069801356,0.0
338373310,0.0017296287,0.008733595,-0.0068657557,0.0
338393519,0.0015859201,0.008925855,-0.006763789,0.0
338415085,0.0014900541,0.008937048,-0.0066548632,0.0
338432889,0.0013242619,0.008805501,-0.0065684915,0.0
338451881,0.0012382226,0.008584772,-0.006468685,0.0
338472162,0.0009430201,0.008305854,-0.006369273,0.0
338492443,0.0008425845,0.008065544,-0.006265594,0.0
338512809,0.000625725,0.008021381,-0.0061626867,0.0
338534312,0.0006273726,0.008204257,-0.0060517667,0.0
338552193,0.00074820704,0.008438361,-0.0059574265,0.0
338594103,0.0011312246,0.0091528185,-0.0057273754,0.0
338614204,0.0016024134,0.009291001,-0.005628747,0.0
338632038,0.0017403492,0.009278689,-0.0055405907,0.0
338653569,0.0018568677,0.009043853,-0.005454828,0.0
338673924,0.0017603119,0.008667538,-0.005394423,0.0
338691609,0.0016188519,0.008374389,-0.005343145,0.0
338714527,0.0013999135,0.007943353,-0.005288117,0.0
338733465,0.0011676699,0.007800724,-0.0052495007,0.0
338755168,0.0010438646,0.007649544,-0.0052053737,0.0
338793142,0.0007840978,0.007854613,-0.0051363106,0.0
338814703,0.0007133036,0.008280249,-0.0050997534,0.0
338872979,0.0009193926,0.009556841,-0.0050078114,0.0
338893260,0.0010322831,0.010202305,-0.004974071,0.0
338913734,0.0013132879,0.01060902,-0.004939535,0.0
338933864,0.0015694376,0.010924665,-0.004906251,0.0
338954169,0.0019096324,0.0109945405,-0.00487779,0.0
338973195,0.0020996323,0.010953835,-0.0048511117,0.0
338993695,0.0023261013,0.010689215,-0.0048356215,0.0
339013765,0.0024036826,0.010366892,-0.00483942,0.0
339035343,0.0021186604,0.010059106,-0.004859876,0.0
339051849,0.0019895963,0.009884735,-0.0048685498,0.0
339076106,0.0017662082,0.009956091,-0.0048852228,0.0
339096212,0.0016981747,0.010273821,-0.004899605,0.0
339116507,0.0017295841,0.010655817,-0.004918368,0.0
339133001,0.0017883308,0.010939323,-0.004926849,0.0
339177392,0.0021011494,0.011429262,-0.0049488815,0.0
339192644,0.0022676194,0.011545728,-0.004956128,0.0
339234472,0.0026067442,0.011503199,-0.0049572843,0.0
339252382,0.00279228,0.0114999525,-0.0049482523,0.0
339272521,0.002968657,0.011389988,-0.004940159,0.0
339294106,0.0031120377,0.011200509,-0.0049373507,0.0
339314445,0.0033116795,0.011001036,-0.0049296473,0.0
339332211,0.0033704888,0.010625128,-0.0049198917,0.0
339354967,0.0033373171,0.010198868,-0.004911186,0.0
339375259,0.0031702525,0.009819638,-0.0049152663,0.0
339395569,0.0028841433,0.009494029,-0.0049358336,0.0
339412111,0.002605242,0.009307664,-0.004951373,0.0
339434877,0.0021037597,0.009131653,-0.0049815406,0.0
339455177,0.001724269,0.00910435,-0.0050002774,0.0
339471694,0.0015583253,0.009244282,-0.0050065117,0.0
339493350,0.0014487917,0.009448437,-0.0049972855,0.0
339513556,0.0015225083,0.009811644,-0.0049908585,0.0
339536361,0.0017023098,0.010161935,-0.0049672583,0.0
339552867,0.0018301668,0.01032867,-0.004952354,0.0
339573218,0.0020433466,0.010437499,-0.004931098,0.0
339594708,0.0021804718,0.010390839,-0.004914594,0.0
339612449,0.002135497,0.010230817,-0.004908315,0.0
339632768,0.0019052287,0.00997658,-0.004913432,0.0
339654407,0.0017833773,0.009628965,-0.0049128504,0.0
339672081,0.0015528247,0.009366064,-0.0049086777,0.0
339693707,0.0013815912,0.009100772,-0.0049064383,0.0
339713929,0.0011745922,0.008846156,-0.0048973993,0.0
339734363,0.0012089722,0.0083911065,-0.0048856423,0.0
339773621,0.0009937807,0.0075817765,-0.004830057,0.0
339793884,0.0009839333,0.0071361745,-0.0047972337,0.0
339833183,0.0006618054,0.0066641294,-0.0047497465,0.0
339853485,0.0003850051,0.006717085,-0.0047297385,0.0
339913085,-2.4698767e-05,0.007200247,-0.0046540974,0.0
339934640,6.355549e-05,0.007256349,-0.0046127797,0.0
339952448,0.00024378975,0.0074180113,-0.004572929,0.0
339972934,0.0005025003,0.0076587205,-0.0045222226,0.0
340014544,0.0009105017,0.008418655,-0.00439586,0.0
340034840,0.0009767143,0.00896401,-0.004350096,0.0
340074157,0.0009819269,0.010112221,-0.004256564,0.0
340091985,0.00088999514,0.010707904,-0.0042131776,0.0
340112210,0.0009589304,0.011161453,-0.004158831,0.0
340135250,0.00095829746,0.011496908,-0.0040898593,0.0
340154071,0.00095664937,0.011692581,-0.0040463787,0.0
340171823,0.00086975493,0.011911781,-0.004000086,0.0
340192159,0.0007384342,0.01211946,-0.003951713,0.0
340212426,0.00068511895,0.012394661,-0.003907971,0.0
340232714,0.0005152118,0.0126898065,-0.0038607628,0.0
340253001,0.00042531916,0.01285408,-0.003808976,0.0
340273311,0.00023138298,0.012936124,-0.0037633902,0.0
340293605,4.2917603e-05,0.012927842,-0.003713329,0.0
340312654,-2.319187e-05,0.012747926,-0.0036742585,0.0
340334182,-0.0003969146,0.0125504425,-0.0036311017,0.0
340354486,-0.00039677336,0.012465836,-0.0035889223,0.0
340374774,-0.0005313908,0.012526529,-0.003530211,0.0
340395078,-0.00047346586,0.0126399435,-0.0034707412,0.0
340415367,-0.0005492466,0.012943936,-0.0034091454,0.0
340435657,-0.00045111091,0.013392975,-0.0033360056,0.0
340454692,-0.0002822002,0.013720749,-0.0032745912,0.0
340472555,-0.00023527707,0.014075482,-0.003211928,0.0
340496534,-6.4218916e-06,0.014371846,-0.0031402127,0.0
340518129,3.7462036e-05,0.014538568,-0.003063,0.0
340532127,4.2962038e-05,0.014733803,-0.0030132136,0.0
340553716,0.00010253571,0.014916908,-0.0029358931,0.0
340577710,0.00013061221,0.0149900215,-0.0028515481,0.0
340591686,0.00015357602,0.014951365,-0.0027957999,0.0
340613287,0.0003597829,0.014902116,-0.0027134754,0.0
340633672,0.00047480446,0.01486452,-0.0026290556,0.0
340652629,0.0005911518,0.014695266,-0.00255041,0.0
340672846,0.00068514876,0.014505213,-0.0024621042,0.0
340693140,0.00083209353,0.014314615,-0.0023848822,0.0
340714908,0.0008789819,0.014147564,-0.002296399,0.0
340732462,0.001162052,0.014068399,-0.0022164565,0.0
340752786,0.0012864788,0.014004829,-0.002129241,0.0
340774341,0.0014888794,0.01383978,-0.0020195954,0.0
340792285,0.0016119045,0.013592707,-0.0019316613,0.0
340812380,0.0017300904,0.013408924,-0.0018304769,0.0
340833951,0.0020199385,0.01310588,-0.0017286818,0.0
340854317,0.002177992,0.012791632,-0.0016384597,0.0
340912599,0.0023249798,0.012024359,-0.0013909801,0.0
340937944,0.0024249982,0.011746727,-0.0013013827,0.0
340952082,0.0024205865,0.0115266405,-0.0012588907,0.0
340973539,0.0023845388,0.011096755,-0.0012112679,0.0
340992516,0.0021034605,0.010789897,-0.0011777827,0.0
341011541,0.0019134893,0.010504035,-0.0011482253,0.0
341033138,0.0014936937,0.010407167,-0.0011216,0.0
341054658,0.0011957862,0.010382935,-0.0011041285,0.0
341073656,0.000877746,0.010285442,-0.0010877574,0.0
341115734,0.0003781738,0.010669766,-0.0010783384,0.0
341134604,0.00029776798,0.010735986,-0.0010782921,0.0
341152338,0.00020459334,0.010963678,-0.0010838012,0.0
341172660,-1.782006e-05,0.01112602,-0.0010937762,0.0
341191672,-2.0098065e-05,0.011499093,-0.0011105547,0.0
341232207,-5.0942388e-05,0.012302716,-0.0011600611,0.0
341253786,9.212882e-05,0.012792465,-0.0011934441,0.0
341274117,0.00026859727,0.013216945,-0.0012253805,0.0
341291868,0.0003559684,0.013604653,-0.0012630945,0.0
341313386,0.00052898546,0.013847263,-0.0013123398,0.0
341332427,0.0006635832,0.01405987,-0.0013571073,0.0
341353968,0.00072467444,0.014201252,-0.0014140146,0.0
341373077,0.00074376416,0.014298402,-0.0014694089,0.0
341394558,0.000799905,0.014437107,-0.0015267082,0.0
341414859,0.0008721634,0.014456923,-0.0015858981,0.0
341435154,0.0009491597,0.014471428,-0.0016425151,0.0
341474466,0.0011147618,0.014115326,-0.0017659657,0.0
341496032,0.001238698,0.013856514,-0.001834878,0.0
341512548,0.001350132,0.01367642,-0.00189799,0.0
341536680,0.0014788525,0.013587991,-0.0019983589,0.0
341556915,0.0016963156,0.013389941,-0.0020876625,0.0
341593754,0.0018617258,0.013240062,-0.002256509,0.0
341614179,0.0019761652,0.01313257,-0.0023597642,0.0
341636832,0.0020236715,0.013180182,-0.0024747783,0.0
341652138,0.002136758,0.013215122,-0.002552935,0.0
341692821,0.0023209054,0.0132951,-0.00274936,0.0
341714194,0.002507405,0.013249269,-0.0028481951,0.0
341734491,0.002629602,0.0131925065,-0.0029448061,0.0
341754788,0.0028325135,0.012885793,-0.0030394497,0.0
341815673,0.0031988309,0.011866783,-0.0033460537,0.0
341834690,0.0032425283,0.011433845,-0.0034441128,0.0
341852770,0.0032874343,0.011078096,-0.0035477728,0.0
341872751,0.003264854,0.010700275,-0.0036639431,0.0
341912098,0.0032235724,0.010065667,-0.0039054484,0.0
341932627,0.0031548988,0.009897068,-0.004040448,0.0
341953958,0.0031788212,0.009690223,-0.0041682757,0.0
341992003,0.003502329,0.009691212,-0.0043835947,0.0
342012281,0.0036824998,0.009841084,-0.0044920715,0.0
342033880,0.0037198907,0.010155199,-0.004617072,0.0
342051688,0.003728939,0.0105777895,-0.004712474,0.0
342073173,0.0036703665,0.011249544,-0.0048296894,0.0
342093529,0.0035020483,0.011762428,-0.0049441285,0.0
342131508,0.003117412,0.012327784,-0.005156768,0.0
342153161,0.0028291943,0.012169777,-0.0052636103,0.0
342174658,0.0029285708,0.011855798,-0.0053505427,0.0
342192577,0.0030588422,0.011586091,-0.005408749,0.0
342212691,0.0033012906,0.011345264,-0.005466807,0.0
342233012,0.0035182172,0.011233589,-0.0055203526,0.0
342257099,0.0037061328,0.011097963,-0.005581485,0.0
342272362,0.0038164959,0.011172671,-0.005625955,0.0
342314203,0.0037297984,0.01178347,-0.0057345056,0.0
342333169,0.0037104294,0.012158471,-0.005782027,0.0
342352312,0.003614138,0.012546869,-0.0058212834,0.0
342373758,0.0035562739,0.013120341,-0.0058689886,0.0
342392783,0.0034574014,0.013606484,-0.0059038913,0.0
342413080,0.0034803266,0.013994755,-0.0059372326,0.0
342433460,0.0035213702,0.014202523,-0.005958525,0.0
342453703,0.0034791797,0.014336817,-0.0059803086,0.0
342475233,0.0034247315,0.014299877,-0.005997738,0.0
342492991,0.0034323847,0.014245743,-0.006006021,0.0
342513444,0.0035012022,0.014222824,-0.0060137855,0.0
342534843,0.003706908,0.013692438,-0.006016314,0.0
342572936,0.003975147,0.012868046,-0.0060029426,0.0
342592222,0.0041204765,0.012389065,-0.0059868777,0.0
342614819,0.0042547756,0.011891262,-0.0059779454,0.0
342632532,0.0042208186,0.011436703,-0.005976619,0.0
342654104,0.0039878124,0.010937017,-0.0059795473,0.0
342673290,0.003649555,0.010698832,-0.005976866,0.0
342692162,0.0034018059,0.010540367,-0.0059684515,0.0
342713697,0.0032135057,0.010538778,-0.0059623746,0.0
342733979,0.003043626,0.010807519,-0.0059522875,0.0
342753216,0.0030072483,0.011300385,-0.005937755,0.0
342774564,0.003021244,0.011859128,-0.005910851,0.0
342793602,0.0030363644,0.012380532,-0.0058843773,0.0
342815168,0.0030718416,0.012850646,-0.005845744,0.0
342831862,0.003052449,0.013253806,-0.0058204005,0.0
342876041,0.0031547681,0.014068267,-0.005751257,0.0
342892623,0.0031735222,0.014282317,-0.00572312,0.0
342913041,0.0033984547,0.0144264465,-0.0056801233,0.0
342992736,0.0038480002,0.012985018,-0.0055534164,0.0
343014390,0.003698818,0.012375077,-0.005532565,0.0
343034600,0.0034031584,0.011861796,-0.0055206628,0.0
343052424,0.0032172296,0.011501584,-0.0055077085,0.0
343073931,0.0030045959,0.011061987,-0.0054970137,0.0
343094210,0.0027405962,0.010814686,-0.0054953895,0.0
343111996,0.0025430745,0.010624684,-0.0054919026,0.0
343134783,0.0024264734,0.010530886,-0.0054846094,0.0
343171699,0.002359599,0.0107901,-0.005459033,0.0
343195682,0.0024551526,0.011261587,-0.005430072,0.0
343215963,0.0025428168,0.011716298,-0.005412797,0.0
343236270,0.0027142218,0.012106085,-0.005390762,0.0
343251609,0.002895838,0.012299813,-0.0053726262,0.0
343273039,0.0032464461,0.012511543,-0.005342444,0.0
343297148,0.0035772403,0.012431141,-0.005307117,0.0
343332815,0.0037832737,0.012043488,-0.0052741137,0.0
343352972,0.0037810556,0.011502903,-0.005277175,0.0
343374506,0.0034665023,0.01102175,-0.005278327,0.0
343392335,0.0032579035,0.010708776,-0.0052833497,0.0
343434140,0.0028115408,0.010348545,-0.005282222,0.0
343451930,0.0026630086,0.010573464,-0.005274104,0.0
343472211,0.0026890691,0.010734245,-0.005254889,0.0
343493948,0.0027825013,0.011128842,-0.005233912,0.0
343531831,0.0031745946,0.011424938,-0.005165189,0.0
343553415,0.0033783684,0.011116938,-0.0051263846,0.0
343575103,0.003535811,0.010753723,-0.0051016402,0.0
343595259,0.0034821276,0.0102068875,-0.005090668,0.0
343612967,0.0033081311,0.009618502,-0.0050918,0.0
343632007,0.0030370806,0.009232367,-0.0050950507,0.0
343652485,0.002751848,0.008693076,-0.0051041576,0.0
343672588,0.002470722,0.008365807,-0.005117615,0.0
343692875,0.002178491,0.008231358,-0.0051278453,0.0
343714483,0.0018709903,0.008223293,-0.0051398845,0.0
343732462,0.001721336,0.008225021,-0.005152528,0.0
343753773,0.0016170284,0.00828874,-0.0051613026,0.0
343775456,0.0014961257,0.008430449,-0.0051769153,0.0
